192.168.3.131,56040,65.54.95.140,80,6,13,2937,16,16347,40,225,642,288,40,1021,1500,614,4,1,9,2,4,0,9,2,14,14,14,14,0,0,0,0,0,13,2937,16,16347,4,4,0,0,532,652,0
192.168.3.131,56039,65.54.95.140,80,6,14,2974,18,18387,40,212,641,280,40,1021,1500,648,4,1,9,2,4,0,9,2,14,14,14,14,0,0,0,0,0,14,2974,18,18387,4,4,0,0,572,732,0
192.168.3.131,56036,65.54.95.140,80,6,24,3372,36,46317,40,140,642,228,40,1286,1500,464,4,0,9,2,4,0,9,1,14,14,14,14,0,0,0,0,0,24,3372,36,46317,4,4,0,0,972,1452,0
192.168.3.131,56030,65.54.95.140,80,6,6,845,4,1188,40,140,633,241,40,297,1056,506,4,2,10,4,4,4,10,5,14,14,14,14,0,0,0,0,0,6,845,4,1188,1,1,0,0,252,172,0
192.168.3.131,56033,65.54.95.140,80,6,6,837,4,1139,40,139,625,237,40,284,1007,481,4,2,10,4,4,4,10,5,14,14,14,14,0,0,0,0,0,6,837,4,1139,1,1,0,0,252,172,0
192.168.3.131,56032,65.54.95.140,80,6,6,836,4,1133,40,139,624,237,40,283,1001,478,4,2,10,4,4,4,10,5,14,14,14,14,0,0,0,0,0,6,836,4,1133,1,1,0,0,252,172,0
192.168.3.131,56031,65.54.95.140,80,6,6,847,4,1632,40,141,635,241,40,408,1500,728,4,2,10,4,4,4,10,5,14,14,14,14,0,0,0,0,0,6,847,4,1632,1,1,0,0,252,172,0
192.168.3.131,56026,65.54.95.140,80,6,9,2192,8,6559,40,243,678,302,40,819,1500,699,4,1,10,3,4,2,10,3,14,14,14,14,0,0,0,0,0,9,2192,8,6559,3,3,0,0,372,332,0
192.168.3.131,56027,65.54.95.140,80,6,12,3525,8,6064,40,293,677,311,40,758,1432,657,1,1,9,2,4,2,9,3,14,14,14,14,0,0,0,0,0,12,3525,8,6064,5,5,0,0,492,332,0
192.168.3.131,56028,65.54.95.142,80,6,7,914,7,5384,40,130,662,234,40,769,1500,728,4,2,10,4,4,2,10,4,14,14,14,14,0,0,0,0,0,7,914,7,5384,1,1,0,0,292,292,0
192.168.3.131,56029,65.54.95.142,80,6,9,1603,9,7253,40,178,668,270,40,805,1500,713,4,1,10,3,4,1,10,3,14,14,14,14,0,0,0,0,0,9,1603,9,7253,2,2,0,0,372,372,0
192.168.3.131,56044,65.54.95.216,80,6,13,1062,17,18805,40,81,570,146,40,1106,1500,642,3,1,10,2,3,0,10,2,13,13,13,13,0,0,0,0,0,13,1062,17,18805,1,1,0,0,532,692,0
192.168.3.131,56070,65.54.95.68,80,6,16,1328,28,35880,40,83,716,168,40,1281,1500,517,4,0,7,2,4,0,7,1,11,11,11,11,0,0,0,0,0,16,1328,28,35880,1,1,0,0,652,1132,0
192.168.3.131,56064,65.54.95.75,80,6,54,3526,115,163577,40,65,718,129,40,1422,1500,300,4,0,7,1,4,0,7,0,12,12,12,12,0,0,0,0,0,54,3526,115,163577,2,34,0,0,2172,4612,0
